objetID,dateRefere,route,pr,depPr,concession,abs,cumul,x,y,z,cote,voie,accrochage,dateMES,nom,No,nbBretelle,nature,nature_lib,forme,forme_lib,fonction,commentair,sectionnem,sectionn_1
EchA0049Pr60+649,2025-01-01,A0049,60,26,C,649.0,60649.0,860774.05,6437759.99,0.0,I,0,ACCROCHE,,Bourg de Peage Est,6,2,DIFFUSEUR,Diffuseur,,,F,,26,AREA
EchA0049Pr61+242,2025-01-01,A0049,61,26,C,242.0,61242.0,860228.93,6437663.64,0.0,I,0,ACCROCHE,,Bourg de Peage,6,2,DIFFUSEUR,Diffuseur,,,F,,26,AREA
EchA0050Pr27+168,2025-01-01,A0050,27,13,C,168.0,17640.0,910151.87,6244340.99,0.0,I,0,ACCROCHE,1975-12-16,Carnoux-en-Provence,6,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0050Pr29+525,2025-01-01,A0050,29,13,C,525.0,19997.0,910951.4,6242171.66,0.0,I,0,ACCROCHE,1975-12-16,Roquefort-la-Bedoule-Nord,7,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0050Pr30+179,2025-01-01,A0050,30,13,C,179.0,20651.0,910756.45,6241554.25,0.0,I,0,ACCROCHE,1975-12-16,Roquefort-la-Bedoule-Sud,7,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0050Pr32+453,2025-01-01,A0050,32,13,C,453.0,22925.0,909869.15,6239495.88,0.0,I,0,ACCROCHE,1975-12-16,Cassis,8,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,13,ESCOTA
EchA0050Pr35+235,2025-01-01,A0050,35,13,C,235.0,25707.0,911006.42,6237284.75,0.0,I,0,ACCROCHE,1975-12-16,La Ciotat,9,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,13,ESCOTA
EchA0050Pr44+33,2025-01-01,A0050,44,83,C,33.0,34505.0,918758.05,6236476.23,0.0,I,0,ACCROCHE,1975-12-16,Saint-Cyr-sur-Mer,10,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,83,ESCOTA
EchA0050Pr50+681,2025-01-01,A0050,50,83,C,681.0,41153.0,924740.23,6236521.28,0.0,I,0,ACCROCHE,1975-12-16,La Cadiere d'Azur,11,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0050Pr56+85,2025-01-01,A0050,56,83,C,85.0,46557.0,925384.81,6231473.02,0.0,I,0,ACCROCHE,1975-12-16,Bandol,12,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,83,ESCOTA
EchA0050Pr63+764,2025-01-01,A0050,63,83,C,764.0,54236.0,932273.34,6228711.58,0.0,I,0,ACCROCHE,1975-06-23,Six-Fours-les-Plages,13,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0050Pr66+72,2025-01-01,A0050,66,83,C,72.0,56544.0,934349.92,6229421.55,0.0,I,0,ACCROCHE,1975-06-23,Chateauvallon,14,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,83,ESCOTA
EchA0050Pr67+638,2025-01-01,A0050,67,83,C,638.0,58110.0,935857.95,6229517.39,0.0,I,0,ACCROCHE,1975-06-23,Toulon Ouest,15,3,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0050Pr67+639,2025-01-01,A0050,67,83,C,639.0,58111.0,935858.84,6229517.11,0.0,I,0,ACCROCHE,1975-06-23,Bregaillon,15b,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0050Pr68+207,2025-01-01,A0050,68,83,C,207.0,58740.0,936457.92,6229391.84,0.0,I,0,ACCROCHE,1975-06-23,Toulon Ouest,15a,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0050Pr68+797,2025-01-01,A0050,68,83,C,797.0,59330.0,937060.0,6229642.06,0.0,I,0,ACCROCHE,1975-06-23,Toulon Centre,16,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,83,ESCOTA
EchA0050Pr72+222,2025-01-01,A0050,72,83,C,222.0,62707.0,940091.63,6229023.24,0.0,I,0,ACCROCHE,1975-06-23,Toulon Centre,17,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0050Pr72+797,2025-01-01,A0050,72,83,C,797.0,63282.0,940592.05,6229224.15,0.0,I,0,ACCROCHE,1975-12-16,Saint Jean Du Var,1,2,BIFURCATION,N?ud autoroutier (Bifurcation),LOSANGE,Losange,F,,83,ESCOTA
EchA0050Pr72+819,2025-01-01,A0050,72,83,C,819.0,63304.0,940610.66,6229233.45,0.0,I,0,ACCROCHE,1975-06-23,Bifurcation A50 A57,,2,BIFURCATION,N?ud autoroutier (Bifurcation),LOSANGE,Losange,F,,83,ESCOTA
EchA0051Pr24+770,2025-01-01,A0051,24,13,C,770.0,19187.0,899468.32,6278002.6,0.0,I,0,ACCROCHE,1985-03-22,Aix-Les Platanes,12,3,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,13,ESCOTA
EchA0051Pr27+355,2025-01-01,A0051,27,13,C,355.0,21772.0,900602.81,6280278.19,0.0,I,0,ACCROCHE,1985-12-12,Venelles,13,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,13,ESCOTA
EchA0051Pr29+666,2025-01-01,A0051,29,13,C,666.0,24083.0,901659.87,6282167.38,0.0,I,0,ACCROCHE,1985-12-12,Meyrargues,14,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0051Pr35+540,2025-01-01,A0051,35,13,C,540.0,29957.0,901677.16,6287752.37,0.0,I,0,ACCROCHE,1985-12-12,Pertuis,15,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,13,ESCOTA
EchA0051Pr35+863,2025-01-01,A0051,35,13,C,863.0,30280.0,901969.45,6287888.64,0.0,I,0,ACCROCHE,1985-12-12,Pertuis,15,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0051Pr56+686,2025-01-01,A0051,56,13,C,686.0,51103.0,920091.64,6293306.73,0.0,I,0,ACCROCHE,1985-12-12,Cadarache,17,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,13,ESCOTA
EchA0051Pr70+237,2025-01-01,A0051,70,04,C,237.0,64654.0,926627.18,6304767.24,0.0,I,0,ACCROCHE,1985-12-12,Manosque,18,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,04,ESCOTA
EchA0051Pr84+737,2025-01-01,A0051,84,04,C,737.0,79154.0,932281.35,6317805.35,0.0,I,0,ACCROCHE,1989-12-21,Forcalquier,19,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,04,ESCOTA
EchA0051Pr99+955,2025-01-01,A0051,99,04,C,955.0,94372.0,937734.69,6331343.75,0.0,I,0,ACCROCHE,1989-12-21,Peyruis,20,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,04,ESCOTA
EchA0051Pr110+683,2025-01-01,A0051,110,04,C,683.0,105100.0,938503.11,6340774.41,0.0,I,0,ACCROCHE,1989-12-21,Aubignosc,21,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,04,ESCOTA
EchA0051Pr116+220,2025-01-01,A0051,116,04,C,220.0,110637.0,936253.91,6345598.8,0.0,I,0,ACCROCHE,1990-06-28,Sisteron Centre,22,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,04,ESCOTA
EchA0051Pr123+210,2025-01-01,A0051,123,04,C,210.0,117627.0,933122.76,6351297.58,0.0,I,0,ACCROCHE,1990-06-28,Sisteron Nord,23,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,04,ESCOTA
EchA0051Pr153+105,2025-01-01,A0051,152,05,C,890.0,147307.0,940947.94,6376042.78,0.0,I,0,ACCROCHE,1999-06-26,La Saulce,24,2,MIXTE,?changeur mixte,LOSANGE,Losange,F,,05,ESCOTA
EchA0051Pr0+663,2025-01-01,A0051N,0,38,C,663.0,663.0,910781.41,6449227.64,0.0,I,0,ACCROCHE,,Varces,10,2,DIFFUSEUR,Diffuseur,,,T,,38,AREA
EchA0051Pr3+333,2025-01-01,A0051N,3,38,C,333.0,3333.0,909988.06,6446745.85,0.0,I,0,ACCROCHE,,St Paul de Varces,11,2,DIFFUSEUR,Diffuseur,,,T,,38,AREA
EchA0051Pr4+998,2025-01-01,A0051N,4,38,C,998.0,4998.0,910813.99,6445419.72,0.0,I,0,ACCROCHE,,Vif,12,4,DIFFUSEUR,Diffuseur,,,T,,38,AREA
EchA0051Pr19+233,2025-01-01,A0051N,19,38,C,233.0,19233.0,908961.02,6432536.48,0.0,I,0,ACCROCHE,,Sinard/Avignonet,13,2,DIFFUSEUR,Diffuseur,,,T,,38,AREA
EchA0052Pr12+591,2025-01-01,A0052,12,13,C,591.0,12591.0,910927.87,6257519.87,0.0,I,0,ACCROCHE,1974-08-29,La Bouilladisse,33,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,13,ESCOTA
EchA0052Pr20+898,2025-01-01,A0052,20,13,C,898.0,20898.0,910489.89,6250327.96,0.0,I,0,ACCROCHE,1974-08-29,Gemenos,34,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0052Pr23+570,2025-01-01,A0052,23,13,C,570.0,23570.0,910214.67,6247753.94,0.0,I,0,ACCROCHE,1974-08-29,Aubagne,35,3,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0052Pr24+862,2025-01-01,A0052,24,13,C,862.0,24862.0,909979.17,6246485.58,0.0,I,0,ACCROCHE,1974-08-29,Aubagne,35,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,13,ESCOTA
EchA0052Pr25+6,2025-01-01,A0052,25,13,C,6.0,25006.0,909943.54,6246346.04,0.0,I,0,ACCROCHE,1974-08-29,Bifurcation A52 A50,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,13,ESCOTA
EchangeurA0054Pr0,2025-01-01,A0054,0,30,C,0.0,0.0,807939.31,6302018.89,0.0,I,0,ACCROCHE,,Bifurcation A9/A54,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,30,ASF
EchangeurA0054Pr2,2025-01-01,A0054,2,30,C,980.0,2980.0,810757.15,6301585.08,0.0,I,0,ACCROCHE,,Nimes-Centre,1,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0054Pr9,2025-01-01,A0054,9,30,C,750.0,9750.0,814927.67,6296513.6,0.0,I,0,ACCROCHE,,Garons,2,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,30,ASF
EchangeurA0054Pr48,2025-01-01,A0054,23,13,C,1193.0,24193.0,848070.72,6283788.78,0.0,I,0,ACCROCHE,,Saint-Martin-de-Crau-Est,12,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,13,ASF
EchangeurA0054Pr63,2025-01-01,A0054,63,13,C,960.0,39663.0,863461.99,6284259.37,0.0,I,0,ACCROCHE,,Du Merle (Salon-Ouest),13,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,13,ASF
EchangeurA0054Pr68,2025-01-01,A0054,68,13,C,640.0,44343.0,867875.83,6282809.89,0.0,I,0,ACCROCHE,,Grans,14,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,13,ASF
EchangeurA0054Pr70,2025-01-01,A0054,70,13,C,510.0,46213.0,869707.51,6283086.23,0.0,I,0,ACCROCHE,,Salon-Sud,15,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,13,ASF
EchangeurA0054Pr73,2025-01-01,A0054,73,13,C,227.0,48930.0,871718.26,6283330.24,0.0,I,0,ACCROCHE,,Bifurcation A7/A54,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,13,ASF
EchA0057Pr1+163,2025-01-01,A0057,1,83,C,163.0,1148.0,941755.63,6229619.72,0.0,I,0,ACCROCHE,1991-12-20,Toulon Est,2,2,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,F,,83,ESCOTA
EchA0057Pr2+519,2025-01-01,A0057,2,83,C,519.0,2506.0,942770.51,6230490.41,0.0,I,0,ACCROCHE,1991-12-20,La Valette Centre,3,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0057Pr3+739,2025-01-01,A0057,3,83,C,739.0,3723.0,943823.07,6231088.03,0.0,I,0,ACCROCHE,1991-12-20,La Valette Sud,4,3,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr4+282,2025-01-01,A0057,4,83,C,282.0,4265.0,944214.59,6231446.21,0.0,I,0,ACCROCHE,1991-12-20,La Valette Nord,5a,3,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr4+402,2025-01-01,A0057,4,83,C,402.0,4385.0,944327.65,6231486.15,0.0,I,0,ACCROCHE,1991-12-20,La Valette Nord,5,1,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr4+600,2025-01-01,A0057,4,83,C,600.0,4583.0,944512.2,6231557.28,0.0,I,0,ACCROCHE,1991-12-20,Valgora - Universite,5b,1,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr6+8,2025-01-01,A0057,6,83,C,8.0,5974.0,945862.42,6231858.23,0.0,I,0,ACCROCHE,1991-12-20,N?ud A57 A570,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,83,ESCOTA
EchA0057Pr8+735,2025-01-01,A0057,8,83,C,735.0,8701.0,947828.29,6233540.43,0.0,I,0,ACCROCHE,1991-12-20,La Farlede,6,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0057Pr13+528,2025-01-01,A0057,13,83,C,528.0,13494.0,947301.4,6237737.63,0.0,I,0,ACCROCHE,1991-12-20,Sollies-Toucas,7,3,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr14+790,2025-01-01,A0057,14,83,C,790.0,14756.0,947909.85,6238829.22,0.0,I,0,ACCROCHE,1991-12-20,Sollies-Pont,8,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0057Pr17+947,2025-01-01,A0057,17,83,C,947.0,17913.0,949593.49,6240862.31,0.0,I,0,ACCROCHE,1991-12-20,Cuers,9,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr20+971,2025-01-01,A0057,20,83,C,971.0,20937.0,950987.37,6243356.84,0.0,I,0,ACCROCHE,1991-12-20,Puget-Ville - Entree sens 2,10,1,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr21+507,2025-01-01,A0057,21,83,C,507.0,21473.0,951402.61,6243700.96,0.0,I,0,ACCROCHE,1991-12-20,Puget-Ville,10,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchA0057Pr32+5,2025-01-01,A0057,32,83,C,5.0,31971.0,959726.59,6248797.62,0.0,I,0,ACCROCHE,1991-12-20,Carnoules,11,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,83,ESCOTA
EchA0057Pr51+417,2025-01-01,A0057,51,83,C,417.0,51383.0,971820.74,6260658.85,0.0,I,0,ACCROCHE,1991-12-20,Le Luc,13,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,83,ESCOTA
EchangeurA0061Pr229,2025-01-01,A0061,230,31,C,-214.0,0.0,577060.71,6283270.7,0.0,I,0,ACCROCHE,,Bifurcation A61/A62/A68,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,31,ASF
EchangeurA0061Pr230,2025-01-01,A0061,230,31,C,900.0,1114.0,577203.08,6282174.17,0.0,I,0,ACCROCHE,,La Roseraie,15,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0061Pr233,2025-01-01,A0061,233,31,C,256.0,3470.0,577628.52,6279875.9,0.0,I,0,ACCROCHE,,Soupetard,16,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0061Pr234,2025-01-01,A0061,234,31,C,958.0,5172.0,578313.03,6278381.43,0.0,I,0,ACCROCHE,,Lasbordes,17,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0061Pr237,2025-01-01,A0061,237,31,C,432.0,7646.0,578384.52,6276007.24,0.0,I,0,ACCROCHE,,Montaudran,18,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0061Pr238,2025-01-01,A0061,238,31,C,670.0,8884.0,578268.23,6274789.04,0.0,I,0,ACCROCHE,,Le Palays 1 (Labege),,4,MIXTE,?changeur mixte,AUTRE,Autres formes,T,,31,ASF
EchangeurA0061Pr239,2025-01-01,A0061,239,31,C,200.0,9414.0,578277.85,6274258.92,0.0,I,0,ACCROCHE,,Le Palays 2 (Labege),19a,4,MIXTE,?changeur mixte,AUTRE,Autres formes,T,,31,ASF
EchangeurA0061Pr252,2025-01-01,A0061,252,31,C,330.0,22544.0,585361.49,6263418.07,0.0,I,0,ACCROCHE,,Montgiscard,19.1,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,31,ASF
EchangeurA0061Pr259,2025-01-01,A0061,259,31,C,690.0,29904.0,590937.69,6258715.15,0.0,I,0,ACCROCHE,,Bifurcation A61/A66,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,31,ASF
EchangeurA0061Pr263,2025-01-01,A0061,263,31,C,795.0,34009.0,594088.51,6256093.02,0.0,I,0,ACCROCHE,,Villefranche,20,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,31,ASF
EchangeurA0061Pr287,2025-01-01,A0061,287,11,C,762.0,57976.0,614318.25,6243826.01,0.0,I,0,ACCROCHE,,Castelnaudary,21,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0061Pr301,2025-01-01,A0061,301,11,C,565.0,71779.0,626637.4,6237885.41,0.0,I,0,ACCROCHE,,Bram,22,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0061Pr319,2025-01-01,A0061,319,11,C,413.0,89627.0,643350.3,6233097.88,0.0,I,0,ACCROCHE,,Carcassonne-Ouest,23,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0061Pr329,2025-01-01,A0061,329,11,C,445.0,99659.0,652838.68,6233006.92,0.0,I,0,ACCROCHE,,Carcassonne-Est,24,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0061Pr356,2025-01-01,A0061,356,11,C,893.0,127107.0,679000.08,6229996.02,0.0,I,0,ACCROCHE,,Lezignan,25,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,11,ASF
EchangeurA0061Pr378,2025-01-01,A0061,378,11,C,330.0,148544.0,698982.16,6228612.01,0.0,I,0,ACCROCHE,,Bifurcation A9/A61 (Narbonne),,5,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,11,ASF
EchangeurA0062Pr10,2025-01-01,A0062,10,33,C,0.0,11137.0,423081.67,6405545.8,0.0,I,0,ACCROCHE,,Labrede (partie),1.1,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,33,ASF
EchangeurA0062Pr24,2025-01-01,A0062,24,33,C,297.0,25434.0,432678.48,6395196.42,0.0,I,0,ACCROCHE,,Podensac,2,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,33,ASF
EchangeurA0062Pr35,2025-01-01,A0062,35,33,C,175.0,36312.0,440637.78,6388014.54,0.0,I,0,ACCROCHE,,Langon,3,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,33,ASF
EchangeurA0062Pr54,2025-01-01,A0062,54,33,C,314.0,55451.0,457929.81,6383373.07,0.0,I,0,ACCROCHE,,La Reole,4,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,33,ASF
EchangeurA0062Pr71,2025-01-01,A0062,71,47,C,286.0,72423.0,472011.93,6374289.98,0.0,I,0,ACCROCHE,,Marmande,5,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,47,ASF
EchangeurA0062Pr92,2025-01-01,A0062,92,47,C,755.0,93892.0,482069.14,6357371.25,0.0,I,0,ACCROCHE,,Aiguillon,6,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,47,ASF
EchangeurA0062Pr124,2025-01-01,A0062,124,47,C,165.0,125302.0,508396.82,6343273.35,0.0,I,0,ACCROCHE,,Agen,7,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,47,ASF
EchangeurA0062Pr149,2025-01-01,A0062,149,82,C,65.0,150202.0,528786.95,6331546.55,0.0,I,0,ACCROCHE,,Valence-d'Agen,8,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,82,ASF
EchangeurA0062Pr168,2025-01-01,A0062,168,82,C,658.0,169795.0,547481.29,6330055.26,0.0,I,0,ACCROCHE,,Castelsarrasin,9,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,82,ASF
EchangeurA0062Pr192,2025-01-01,A0062,192,82,C,105.0,193242.0,564262.85,6315712.76,0.0,I,0,ACCROCHE,,Montauban,10,4,MIXTE,?changeur mixte,TROMPETTE,Trompette,T,,82,ASF
EchangeurA0062Pr211,2025-01-01,A0062,211,31,C,950.0,213087.0,569962.43,6297728.22,0.0,I,0,ACCROCHE,,Eurocentre,10.1,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,31,ASF
EchangeurA0062Pr217,2025-01-01,A0062,217,31,C,770.0,218907.0,571198.19,6292114.11,0.0,I,0,ACCROCHE,,Saint-Jory,11,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,31,ASF
EchangeurA0062Pr225,2025-01-01,A0062,225,31,C,168.0,226305.0,573217.62,6285140.87,0.0,I,0,ACCROCHE,,Bifurcation A62/A620,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,31,ASF
EchangeurA0062Pr226,2025-01-01,A0062,226,31,C,285.0,227422.0,574015.61,6284436.51,0.0,I,0,ACCROCHE,,Izards,12,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,31,ASF
EchangeurA0062Pr227,2025-01-01,A0062,227,31,C,610.0,228747.0,575315.59,6284297.05,0.0,I,0,ACCROCHE,,Borderouge,13,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0062Pr228,2025-01-01,A0062,228,31,C,768.0,229905.0,576440.67,6284057.34,0.0,I,0,ACCROCHE,,Croix Daurade,14,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,31,ASF
EchangeurA0062Pr229,2025-01-01,A0062,229,31,C,786.0,230923.0,577060.71,6283270.7,0.0,I,0,ACCROCHE,,Bifurcation A61/A62/A68,,4,BIFURCATION,N?ud autoroutier (Bifurcation),TROMPETTE,Trompette,T,,31,ASF
EchA0063Pr36,2025-01-01,A0063,36,33,C,55.0,36296.0,395288.83,6389086.44,0.0,I,0,ACCROCHE,2013-01-01,Salles,21,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,33,ATLANDES
EchA0063Pr46,2025-01-01,A0063,46,33,C,310.0,46551.0,396909.56,6379380.61,0.0,I,0,ACCROCHE,2013-01-01,Belin Beliet,30,2,DIFFUSEUR,Diffuseur,LOSANGE,Losange,F,,33,ATLANDES
EchA0063Pr51,2025-01-01,A0063,51,40,C,700.0,51941.0,395856.46,6374188.58,0.0,I,0,ACCROCHE,2013-01-01,Saugnac et Muret,18,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr62,2025-01-01,A0063,62,40,C,60.0,62301.0,390522.56,6365412.51,0.0,I,0,ACCROCHE,2013-01-01,Liposthey,17,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,40,ATLANDES
EchA0063Pr75,2025-01-01,A0063,75,40,C,945.0,76186.0,385938.44,6352502.66,0.0,I,0,ACCROCHE,2013-01-01,Labouheyre,16,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,40,ATLANDES
EchA0063Pr82,2025-01-01,A0063,82,40,C,570.0,82811.0,382819.36,6346721.02,0.0,I,0,ACCROCHE,2013-01-01,Cap de pin,15,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr94,2025-01-01,A0063,94,40,C,65.0,94306.0,378945.94,6336106.65,0.0,I,0,ACCROCHE,2013-01-01,Onesse Laharie,14,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr104,2025-01-01,A0063,104,40,C,205.0,104446.0,374144.23,6327599.22,0.0,I,0,ACCROCHE,2013-01-01,Lesperon,13,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr116,2025-01-01,A0063,116,40,C,250.0,116491.0,368118.46,6317913.8,0.0,I,0,ACCROCHE,2013-01-01,Route de Taller,12a,1,DIFFUSEUR,Diffuseur,TREFLE,Tr?fle,F,,40,ATLANDES
EchA0063Pr117,2025-01-01,A0063,117,40,C,370.0,117611.0,367686.55,6316932.28,0.0,I,0,ACCROCHE,2013-01-01,Castets,12,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,40,ATLANDES
EchA0063Pr130,2025-01-01,A0063,130,40,C,220.0,130461.0,361009.3,6306655.17,0.0,I,0,ACCROCHE,2013-01-01,Magescq,11,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr137,2025-01-01,A0063,137,40,C,810.0,138051.0,359314.81,6299387.28,0.0,I,0,ACCROCHE,2013-01-01,Soustons,10,4,DIFFUSEUR,Diffuseur,LOSANGE,Losange,T,,40,ATLANDES
EchA0063Pr139,2025-01-01,A0063,139,40,C,0.0,139241.0,359200.78,6298201.79,0.0,I,0,ACCROCHE,2013-01-01,St Geours de Maremne,9,4,DIFFUSEUR,Diffuseur,AUTRE,Autres formes,T,,40,ASF
EchangeurA0063Pr155,2025-01-01,A0063,155,40,C,646.0,155887.0,345274.19,6290875.21,0.0,I,0,ACCROCHE,,Benesse ? Marenne,8,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,40,ASF
EchangeurA0063Pr166,2025-01-01,A0063,166,40,C,173.0,166414.0,341863.27,6281374.25,0.0,I,0,ACCROCHE,,Ondres,7,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,40,ASF
EchangeurA0063Pr172,2025-01-01,A0063,172,64,C,312.0,172553.0,340101.39,6275933.67,0.0,I,0,ACCROCHE,,Bayonne Nord - Saint-Frederic,6,4,DIFFUSEUR,Diffuseur,TROMPETTE,Trompette,T,,64,ASF
EchangeurA0063Pr174,2025-01-01,A0063,174,64,C,58.0,174299.0,339947.45,6274318.49,0.0,I,0,ACCROCHE,,Bifurcation A63/A64,,4,BIFURCATION,N?ud autoroutier (Bifurcation),AUTRE,Autres formes,T,,64,ASF
